Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
2015-08-24,K (May 2016),0.0000,19.0000,22.0000,0.0000,20.5000,0,0,0,0
2015-08-25,K (May 2016),0.0000,18.8000,21.4500,0.0000,20.1000,-0.4000,0,0,0
2015-08-26,K (May 2016),21.0000,21.0000,20.7500,21.0000,20.3750,0.2750,1,0,1
2015-08-27,K (May 2016),0.0000,20.4000,20.5500,0.0000,20.6250,0.2500,0,0,1
2015-08-28,K (May 2016),21.2500,21.6500,21.1000,21.2600,21.5250,0.9000,2,0,2
2015-08-31,K (May 2016),0.0000,21.9000,21.7500,0.0000,22.3250,0.8000,0,0,2
2015-09-01,K (May 2016),23.2000,23.8500,23.2000,23.2000,23.9000,1.5750,1,0,3
2015-09-02,K (May 2016),0.0000,23.5500,23.6000,0.0000,21.0750,-2.8250,0,0,3
2015-09-03,K (May 2016),22.2500,23.2500,22.2500,23.2500,23.0750,2.0000,47,0,47
2015-09-04,K (May 2016),23.5000,23.8000,23.4500,23.5500,23.6250,0.5500,25,0,59
2015-09-08,K (May 2016),0.0000,23.1500,23.1500,0.0000,20.8750,-2.7500,3,0,62
2015-09-09,K (May 2016),22.6000,23.0000,22.4500,23.0000,22.9000,2.0250,25,0,71
2015-09-10,K (May 2016),23.2000,23.2000,22.9000,22.9000,22.6000,-0.3000,67,0,136
2015-09-11,K (May 2016),0.0000,22.7000,22.7500,0.0000,22.6250,0.0250,0,0,136
2015-09-14,K (May 2016),22.7000,22.7500,22.7000,22.7000,22.5000,-0.1250,1,0,136
2015-09-15,K (May 2016),22.1500,22.5500,21.5400,21.5400,20.3750,-2.1250,221,0,319
2015-09-16,K (May 2016),21.1500,21.4500,20.7000,21.2000,20.4250,0.0500,11,0,321
2015-09-17,K (May 2016),20.7000,20.9100,19.8900,20.7800,20.8750,0.4500,418,0,438
2015-09-18,K (May 2016),21.5000,21.6000,20.8500,21.4000,21.5000,0.6250,282,0,525
2015-09-21,K (May 2016),21.2500,21.5500,20.9500,20.9500,20.8750,-0.6250,245,0,573
2015-09-22,K (May 2016),21.4500,21.9500,21.1000,21.5000,21.5500,0.6750,580,0,950
2015-09-23,K (May 2016),21.4500,21.8000,21.1500,21.1600,21.2750,-0.2750,91,0,957
2015-09-24,K (May 2016),21.5000,22.0600,21.2000,21.6100,21.7250,0.4500,273,0,1026
2015-09-25,K (May 2016),21.1000,22.0000,21.1000,21.9000,21.8750,0.1500,157,0,1132
2015-09-28,K (May 2016),22.2000,22.7000,21.7500,22.4000,22.4250,0.5500,426,0,1390
2015-09-29,K (May 2016),22.3000,22.7600,22.2300,22.5500,22.6500,0.2250,589,0,1495
2015-09-30,K (May 2016),22.2500,22.6000,22.2000,22.3000,22.3500,-0.3000,598,0,1984
2015-10-01,K (May 2016),22.0300,22.6000,21.9800,22.1700,22.1000,-0.2500,291,0,1710
2015-10-02,K (May 2016),22.0300,22.5500,21.6000,21.7900,21.5750,-0.5250,287,0,1886
2015-10-05,K (May 2016),21.8000,21.8000,20.7900,20.8500,20.8250,-0.7500,483,0,2296
2015-10-06,K (May 2016),20.8800,21.1500,20.6500,21.1000,21.0750,0.2500,260,0,2328
2015-10-07,K (May 2016),20.9000,21.1500,20.6600,20.6600,20.6250,-0.4500,246,0,2444
2015-10-08,K (May 2016),20.7500,20.9500,20.1000,20.3000,20.2750,-0.3500,529,0,2383
2015-10-09,K (May 2016),20.3000,20.6000,20.1800,20.3500,20.3250,0.0500,207,0,2420
2015-10-12,K (May 2016),20.3100,20.3500,19.6500,19.7500,19.6000,-0.7250,356,0,2414
2015-10-13,K (May 2016),19.6000,20.4000,19.6000,20.4000,20.3750,0.7750,210,0,2429
2015-10-14,K (May 2016),20.3500,20.9000,20.3000,20.6500,20.6250,0.2500,339,0,2616
